0.18,-175,125,28.608,14.654,9.505,14.654,10.837,4.731,9.505,4.731,4.9231,379.69,71.266,208.64
0.19,-175,125,27.483,13.881,9.2957,13.881,10.416,4.5201,9.2957,4.5201,4.9231,358.3,63.888,200.84
0.2,-175,125,26.453,13.175,9.105,13.175,10.032,4.3282,9.105,4.3282,4.9231,338.53,56.257,194.01
0.21,-175,125,25.513,12.531,8.9321,12.531,9.6843,4.1545,8.9321,4.1545,4.9231,320.02,48.399,187.97
0.22,-175,125,24.656,11.946,8.7762,11.946,9.3715,3.9981,8.7762,3.9981,4.9231,302.48,40.341,182.59
0.23,-175,125,23.879,11.418,8.6368,11.418,9.0923,3.8585,8.6368,3.8585,4.9231,285.74,32.113,177.77
0.24,-175,125,23.178,10.944,8.5131,10.944,8.8454,3.735,8.5131,3.735,4.9231,269.62,23.747,173.42
0.25,-175,125,22.549,10.522,8.4049,10.522,8.6301,3.6274,8.4049,3.6274,4.9231,254.05,15.28,169.48
0.26,-175,125,21.991,10.15,8.3117,10.15,8.4457,3.5352,8.3117,3.5352,4.9231,238.95,6.7515,165.91
0.27,-175,125,21.5,9.8281,8.2333,9.8281,8.2919,3.4583,8.2333,3.4583,4.9231,224.3,-1.7977,162.65
0.28,-175,125,21.076,9.5542,8.1695,9.5542,8.1685,3.3966,8.1695,3.3966,4.9231,210.11,-10.326,159.7
0.29,-175,125,20.716,9.3281,8.1202,9.3281,8.0757,3.3502,8.1202,3.3502,4.9231,196.41,-18.791,157.03
0.3,-175,125,20.421,9.1495,8.0853,9.1495,8.0139,3.3193,8.0853,3.3193,4.9231,183.28,-27.153,154.67
0.31,-175,125,20.189,9.0186,8.0652,9.0186,7.9838,3.3042,8.0652,3.3042,4.9231,170.79,-35.377,152.61
0.32,-175,125,20.021,8.9358,8.0598,8.9358,7.9866,3.3056,8.0598,3.3056,4.9231,159.08,-43.431,150.91
0.33,-175,125,19.916,8.902,8.0696,8.902,8.0237,3.3242,8.0696,3.3242,4.9231,148.28,-51.292,149.61
0.34,-175,125,19.876,8.9185,8.0948,8.9185,8.0969,3.3608,8.0948,3.3608,4.9231,138.59,-58.942,148.78
0.35,-175,125,19.901,8.987,8.136,8.987,8.2086,3.4166,8.136,3.4166,4.9231,130.22,-66.378,148.52
0.36,-175,125,19.994,9.1094,8.1937,9.1094,8.3613,3.4929,8.1937,3.4929,4.9231,123.43,-73.605,148.93
0.37,-175,125,20.154,9.2883,8.2683,9.2883,8.5582,3.5914,8.2683,3.5914,4.9231,118.55,-80.64,150.16
0.38,-175,112.9,20.386,9.5264,8.3604,9.5264,8.8029,3.7138,8.3604,3.7138,4.9231,115.96,-87.512,140.27
0.39,-175,-42.148,20.691,9.8271,8.4705,9.8271,9.0995,3.8621,8.4705,3.8621,4.9231,116.85,-93.033,-11.445
0.4,-175,-65,21.068,10.189,8.597,10.189,9.4457,4.0352,8.597,4.0352,4.9231,125.87,-84.662,-31.591
0.41,-175,-65,21.474,10.549,8.7145,10.549,9.7592,4.1919,8.7145,4.1919,4.9231,130.35,-79.991,-30.262
0.42,-175,-65,21.905,10.897,8.821,10.897,10.025,4.3246,8.821,4.3246,4.9231,129.57,-81.5,-30.127
0.43,72.3,-65,22.362,11.233,8.9177,11.233,10.241,4.4326,8.9177,4.4326,4.9231,124.12,158.27,-30.997
0.44,75,-65,22.848,11.559,9.0051,11.559,10.407,4.5158,9.0051,4.5158,4.9231,131.26,159.33,-27.853
0.45,75,-65,23.274,11.832,9.0751,11.832,10.526,4.5752,9.0751,4.5752,4.9231,140.9,157.69,-23.624
0.46,75,-65,23.641,12.051,9.1274,12.051,10.598,4.6111,9.1274,4.6111,4.9231,152.55,155.74,-18.412
0.47,75,-65,23.947,12.217,9.162,12.217,10.623,4.624,9.162,4.624,4.9231,165.86,153.26,-12.282
0.48,75,-65,24.196,12.332,9.1787,12.332,10.604,4.6143,9.1787,4.6143,4.9231,180.37,150.04,-5.3094
0.49,53.853,71.879,24.389,12.397,9.1775,12.397,10.541,4.583,9.1775,4.583,4.9231,195.57,124.7,139.3
0.5,-12,3,24.529,12.415,9.1581,12.415,10.437,4.531,9.1581,4.531,4.9231,204.61,60.023,73.494
