0.21,-175,125,25.976,12.598,8.7783,12.598,9.3564,3.9905,8.7783,3.9905,4.9231,301.01,32.325,174.97
0.22,-175,125,25.169,12.027,8.6087,12.027,9.0202,3.8224,8.6087,3.8224,4.9231,284.12,23.793,169.12
0.23,-175,125,24.442,11.51,8.4535,11.51,8.7137,3.6692,8.4535,3.6692,4.9231,268.11,15.152,163.82
0.24,-175,125,23.791,11.045,8.312,11.045,8.4356,3.5301,8.312,3.5301,4.9231,252.86,6.4388,159.01
0.25,-175,125,23.213,10.631,8.1834,10.631,8.1846,3.4046,8.1834,3.4046,4.9231,238.29,-2.305,154.63
0.26,-175,125,22.706,10.265,8.0673,10.265,7.9595,3.2921,8.0673,3.2921,4.9231,224.35,-11.035,150.64
0.27,-175,125,22.268,9.9458,7.9631,9.9458,7.7593,3.192,7.9631,3.192,4.9231,211.02,-19.703,147.02
0.28,-175,125,21.898,9.6727,7.8702,9.6727,7.5831,3.1039,7.8702,3.1039,4.9231,198.33,-28.261,143.75
0.29,-175,125,21.595,9.4447,7.7883,9.4447,7.4301,3.0274,7.7883,3.0274,4.9231,186.32,-36.658,140.83
0.3,-175,125,21.359,9.2613,7.7169,9.2613,7.2997,2.9622,7.7169,2.9622,4.9231,175.03,-44.846,138.26
0.31,-175,125,21.189,9.1221,7.6557,9.1221,7.1914,2.908,7.6557,2.908,4.9231,164.55,-52.78,136.06
0.32,-175,125,21.086,9.0272,7.6045,9.0272,7.1047,2.8647,7.6045,2.8647,4.9231,154.98,-60.418,134.26
0.33,-175,125,21.05,8.9768,7.5628,8.9768,7.0394,2.832,7.5628,2.832,4.9231,146.41,-67.725,132.89
0.34,-175,125,21.084,8.9717,7.5306,8.9717,6.9954,2.81,7.5306,2.81,4.9231,138.98,-74.675,132
0.35,-175,125,21.189,9.0127,7.5075,9.0127,6.9725,2.7986,7.5075,2.7986,4.9231,132.8,-81.247,131.65
0.36,-175,125,21.367,9.101,7.4934,9.101,6.9709,2.7978,7.4934,2.7978,4.9231,128.03,-87.431,131.91
0.37,-175,125,21.621,9.238,7.488,9.238,6.9907,2.8077,7.488,2.8077,4.9231,124.81,-93.227,132.87
0.38,-175,117.47,21.955,9.4258,7.491,9.4258,7.0324,2.8285,7.491,2.8285,4.9231,123.32,-98.642,127.11
0.39,-175,102.96,22.372,9.6663,7.5024,9.6663,7.0962,2.8604,7.5024,2.8604,4.9231,123.55,-103.98,115.45
0.4,-175,91.661,22.875,9.9597,7.5202,9.9597,7.1807,2.9026,7.5202,2.9026,4.9231,125.25,-109.7,108.29
0.41,21.069,75.883,23.462,10.304,7.5407,10.304,7.282,2.9533,7.5407,2.9533,4.9231,128.43,80.12,98.181
0.42,69.586,-65,24.135,10.699,7.5607,10.699,7.3981,3.0114,7.5607,3.0114,4.9231,137.65,131.63,-40.972
0.43,75,-65,24.82,11.108,7.5929,11.108,7.5331,3.0788,7.5929,3.0788,4.9231,143.2,136.83,-38.442
0.44,75,-65,25.445,11.478,7.611,11.478,7.6471,3.1359,7.611,3.1359,4.9231,150.9,137.68,-35.459
0.45,75,-65,26.007,11.806,7.6157,11.806,7.7407,3.1827,7.6157,3.1827,4.9231,160.4,139.23,-31.886
0.46,75,-65,26.507,12.092,7.6073,12.092,7.814,3.2193,7.6073,3.2193,4.9231,171.53,141.36,-27.724
0.47,75,-65,26.943,12.337,7.586,12.337,7.8676,3.2461,7.586,3.2461,4.9231,184.11,143.96,-22.968
0.48,75,-65,27.317,12.541,7.5522,12.541,7.9019,3.2633,7.5522,3.2633,4.9231,197.97,146.93,-17.615
0.49,44.876,125,27.629,12.705,7.5064,12.705,7.9174,3.271,7.5064,3.271,4.9231,212.93,120.02,178.34
0.5,75,-56.863,27.881,12.83,7.449,12.83,7.9151,3.2699,7.449,3.2699,4.9231,217.72,151,-2.0377
